swing_id,golfer_id,skill_level,club_type,accel_max,accel_mean,age,age_capability_factor,air_density_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,club_speed_max,club_speed_mean,compensation_count,compensation_severity,course_type_encoded,dominant_hand_encoded,downswing_speed_range,downswing_speed_skewness,downswing_speed_variance,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_factor,height_m,hour_of_day,humidity_pct,jerk_max,jerk_mean,jerk_std,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,lag_release_smoothness,links_course_flag,motion_smoothness,normalized_distance_factor,over_top_flag,peak_speed_pct_of_swing,physical_profile_score,power_potential_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,sequence_efficiency_index,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_high_freq_noise,swing_spectral_entropy,swing_speed_index,swing_tempo_ratio,swings_in_session,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_effect_severity,wind_headwind_component,wind_speed_mph,xfactor_age_adjusted,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_stretch,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
32,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9612,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.9594,22.44,84.86,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.7816,0,0.9592259518811291,-0.018240000000000086,0.9594,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.7407407407407407,0.0,0.0,10000.0,3.0838,10.0,9.9,0.7804,0.95,1.868,0.0,0.9,-114.36,0.4797,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,51.11,0.5084899999999999,0.01709000000000005,0.0,0.06777,25,99.7,172.47,3.31,0.0,119.15
33,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9152,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.8583,32.07,79.06,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,2.4652,0,0.9592259518811291,-0.018240000000000086,0.8583,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.7142857142857143,0.0,0.0,10000.0,3.0514,10.0,9.9,0.7804,0.95,1.6882,0.0,0.9,-101.88,0.4291,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,50.42,0.5107900000000001,0.01910999999999996,0.0,0.06759,25,95.56,159.26,8.72,0.0,111.99
34,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9872,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.9764,23.66,75.16,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.1767,0,0.9592259518811291,-0.018240000000000086,0.7811,2.3500000000000085,2.2679999999999936,15.780779999999996,1,0.75,0.0,0.0,10000.0,2.4444,10.0,9.9,0.7804,0.95,2.261,0.0,0.9,-72.23,0.4394,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,47.53,0.50477,0.018970000000000042,0.0,0.06805,25,92.73,156.35,4.9,0.1564,112.35
35,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9773,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.9082,27.17,78.04,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,2.8723,0,0.9592259518811291,-0.018240000000000086,0.9082,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.6666666666666666,0.0,0.0,10000.0,2.2929,10.0,9.9,0.7804,0.95,1.7251,0.0,0.9,-117.88,0.4541,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,41.56,0.5112800000000001,0.019770000000000176,0.0,0.0849,25,95.42,160.74,0.76,0.0,110.05
36,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.939,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.9231,21.37,81.82,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.8287,0,0.9592259518811291,-0.018240000000000086,0.9231,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.6593406593406593,0.0,0.0,10000.0,2.2023,10.0,9.9,0.7804,0.95,1.5666,0.0,0.9,-91.21,0.4616,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,44.04,0.5086100000000001,0.023600000000000065,0.0,0.05062,25,90.0,144.68,2.75,0.0,109.05
37,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9204,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.973,25.97,81.01,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.1194,0,0.9592259518811291,-0.018240000000000086,0.973,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.7407407407407407,0.0,0.0,10000.0,2.3918,10.0,9.9,0.7804,0.95,2.1,0.0,0.9,-80.09,0.4865,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,45.7,0.50595,0.01953999999999989,0.0,0.01699,25,92.29,152.63,3.37,0.0,106.53
38,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9275,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.8851,25.34,76.12,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.0039,0,0.9592259518811291,-0.018240000000000086,0.7081,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.6666666666666666,0.0,0.0,10000.0,2.8419,10.0,9.9,0.7804,0.95,1.8745,0.0,0.9,-56.41,0.3983,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,45.36,0.50999,0.021720000000000073,0.0,0.0843,25,92.35,154.58,6.46,0.1264,115.02
39,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9132,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.9024,33.41,84.74,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,2.5364,0,0.9592259518811291,-0.018240000000000086,0.9024,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.6896551724137931,0.0,0.0,10000.0,2.8151,10.0,9.9,0.7804,0.95,1.9317,0.0,0.9,-73.37,0.4512,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,50.23,0.50752,0.018470000000000097,0.0,0.01703,25,99.19,165.55,4.74,0.0,117.41
40,4,elite,driver,0.0,0.0,25,1.0,0.9947,2,1.0,0.93,0.9302,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,44.4,0.232,1.0,1.06,9,0,11.55,0.9771,1.71,15.9,35.7,0.0,0.0,0.0,0.95,0.8672,25.21,75.64,0.92,1.0,0,0.0,1.7015,0,0.0,1.0153,0.0,3.0004,0,0.9592259518811291,-0.018240000000000086,0.8672,2.3500000000000085,2.2679999999999936,15.780779999999996,0,0.7142857142857143,0.0,0.0,10000.0,2.8388,10.0,9.9,0.7804,0.95,1.8388,0.0,0.9,-141.55,0.4336,1.38,4.9,0.5367,16.04,16.1,0.0,0.95,53.28,0.51243,0.022669999999999968,0.0,0.0339,25,97.89,160.64,3.1,0.0,115.31
41,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9684,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.8506,21.06,78.94,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,3.7483,0,0.9643276437559838,0.004769999999999915,0.8506,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.6976744186046512,0.0,0.0,10000.0,3.0816,10.0,20.7,0.9975,0.95,1.6573,0.0,0.9,-148.19,0.4253,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,47.17,0.49567000000000005,0.0253000000000001,0.0,0.03407,19,95.72,161.55,4.3,0.0,114.91
42,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9418,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.932,26.37,75.23,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,2.8529,0,0.9643276437559838,0.004769999999999915,0.932,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.7058823529411764,0.0,0.0,10000.0,2.2097,10.0,20.7,0.9975,0.95,1.5961,0.0,0.9,-68.87,0.466,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,42.93,0.49587000000000003,0.021119999999999917,0.0,0.01704,19,99.83,165.17,3.61,0.0,114.07
43,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9847,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.9455,22.66,77.02,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,3.3989,0,0.9643276437559838,0.004769999999999915,0.9455,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.6666666666666666,0.0,0.0,10000.0,2.5795,10.0,20.7,0.9975,0.95,2.2593,0.0,0.9,-146.4,0.4728,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,52.19,0.49322999999999995,0.018220000000000014,0.0,0.0,19,99.75,163.41,3.8,0.0,118.02
44,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9539,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.897,28.2,75.26,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,2.6688,0,0.9643276437559838,0.004769999999999915,0.897,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.7142857142857143,0.0,0.0,10000.0,2.6527,10.0,20.7,0.9975,0.95,2.0643,0.0,0.9,-85.34,0.4485,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,54.0,0.49315999999999993,0.019630000000000036,0.0,0.034,19,88.23,150.89,4.48,0.0,105.05
45,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9487,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.8875,23.76,84.76,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,3.5673,0,0.9643276437559838,0.004769999999999915,0.8875,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.75,0.0,0.0,10000.0,3.1578,10.0,20.7,0.9975,0.95,1.6905,0.0,0.9,-70.94,0.4437,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,45.66,0.49080999999999997,0.02116000000000018,0.0,0.03406,19,102.66,169.7,2.39,0.0,117.28
46,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9452,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.8801,22.27,86.04,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,3.8635,0,0.9643276437559838,0.004769999999999915,0.8801,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.7317073170731707,0.0,0.0,10000.0,2.2171,10.0,20.7,0.9975,0.95,1.521,0.0,0.9,-56.78,0.44,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,45.38,0.49289000000000005,0.01894999999999991,0.0,0.03385,19,101.67,172.04,2.27,0.0,119.92
47,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9621,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.9762,22.26,82.68,0.92,1.0,0,0.0,1.0051,0,0.0,0.9735,0.0,3.7143,0,0.9643276437559838,0.004769999999999915,0.9762,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.6666666666666666,0.0,0.0,10000.0,3.1369,10.0,20.7,0.9975,0.95,1.8708,0.0,0.9,-102.56,0.4881,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,46.24,0.4943900000000001,0.02045000000000008,0.0,0.05095,19,99.26,168.18,2.72,0.0,114.61
48,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9754,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.9511,21.47,76.42,0.92,1.0,0,0.0,1.0051,0,0.27058823529411763,0.9735,0.0,3.5594,0,0.9643276437559838,0.004769999999999915,0.9511,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.7058823529411764,0.0,0.0,10000.0,2.7051,10.0,20.7,0.9975,0.95,2.1349,0.0169,0.9,-91.84,0.4755,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,50.7,0.49419000000000013,0.021199999999999997,0.0,0.06761,19,100.17,167.46,2.19,0.0,118.34
49,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.9489,5.484157218967921,1000000.0,1000000.0,0,0.0,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.9233,31.73,86.64,0.92,1.0,0,0.0,1.0051,0,0.35555555555555557,0.9735,0.0,2.7305,0,0.9643276437559838,0.004769999999999915,0.9233,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.6666666666666666,0.0,0.0,10000.0,2.7282,10.0,20.7,0.9975,0.95,2.0509,0.01688,0.9,-56.84,0.4617,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,41.2,0.49337,0.019709999999999894,0.0,0.03376,19,90.91,154.94,3.79,0.0,106.12
50,5,elite,driver,0.0,0.0,32,0.9475,0.9942,2,1.0,0.93,0.969,5.484157218967921,1000000.0,1000000.0,1,0.2,3,0,1000000.0,0.0,0.0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,0.9486,1.66,14.7,35.0,0.0,0.0,0.0,0.95,0.9304,29.38,84.26,0.92,1.0,0,0.0,1.0051,1,0.0,0.9735,0.0,2.8679,0,0.9643276437559838,0.004769999999999915,0.7443,0.25600000000001444,-2.589000000000017,22.71547000000001,0,0.6896551724137931,0.0,0.0,10000.0,2.3349,10.0,20.7,0.9975,0.95,1.8646,0.0,0.9,-126.43,0.4187,2.8,93.2,0.0933,-0.16,2.8,0.0,0.95,50.85,0.50276,0.024289999999999923,0.0,0.01689,19,92.9,150.36,6.46,0.0,110.99
51,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9107,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.8817,26.88,89.3,0.92,1.0,0,0.0,1.0394,0,0.5454545454545454,1.0324,0.0,3.3222,0,0.9473504321005386,0.014229999999999975,0.8817,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.6818181818181819,0.0,0.0,10000.0,2.4431,10.0,34.6,0.7619,0.95,2.0381,0.03379,0.9,-82.8,0.4409,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,48.03,0.54071,0.01892999999999989,0.0,0.01689,25,98.1,160.71,3.31,0.0,115.87
52,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9799,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.9,26.94,87.23,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.2379,0,0.9473504321005386,0.014229999999999975,0.9,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.6976744186046512,0.0,0.0,10000.0,2.2668,10.0,34.6,0.7619,0.95,1.6543,0.0,0.9,-64.88,0.45,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,53.12,0.54219,0.019949999999999912,0.0,0.0,25,93.41,154.2,6.76,0.0,109.77
53,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9495,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.9,24.67,86.31,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.4986,0,0.9473504321005386,0.014229999999999975,0.9,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7228915662650602,0.0,0.0,10000.0,2.9932,10.0,34.6,0.7619,0.95,1.8041,0.0,0.9,-145.85,0.45,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,45.42,0.54118,0.022119999999999918,0.0,0.05099,25,88.54,149.49,1.99,0.0,108.83
54,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.946,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,1,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.8654,29.68,80.07,0.92,1.0,0,0.0,1.0394,0,0.8705882352941177,1.0324,0.0,2.6978,0,0.9473504321005386,0.014229999999999975,0.6923,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7058823529411764,0.0,0.0,10000.0,2.8876,10.0,34.6,0.7619,0.95,1.8009,0.06821,0.9,-67.95,0.3894,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,49.31,0.5411100000000002,0.020389999999999908,0.0,0.05116,25,89.88,148.39,7.04,0.2276,106.42
55,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9222,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.927,27.18,88.29,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.2483,0,0.9473504321005386,0.014229999999999975,0.927,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7058823529411764,0.0,0.0,10000.0,2.2445,10.0,34.6,0.7619,0.95,1.6572,0.0,0.9,-120.97,0.4635,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,54.16,0.5429999999999999,0.029549999999999965,0.0,0.01688,25,96.2,160.08,3.81,0.0,118.69
56,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9463,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.8598,23.95,81.17,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.3891,0,0.9473504321005386,0.014229999999999975,0.8598,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7228915662650602,0.0,0.0,10000.0,2.2245,10.0,34.6,0.7619,0.95,1.4995,0.0,0.9,-57.23,0.4299,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,40.99,0.53851,0.018690000000000095,0.0,0.03377,25,88.68,146.25,4.03,0.0,107.41
57,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9502,1.6669686128688943,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.9538,33.63,76.38,0.92,1.0,0,0.0,1.0394,0,0.75,1.0324,0.0,2.2712,0,0.9473504321005386,0.014229999999999975,0.9538,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7142857142857143,0.0,0.0,10000.0,2.8797,10.0,34.6,0.7619,0.95,1.9908,0.0507,0.9,-62.41,0.4769,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,50.79,0.53955,0.018099999999999783,0.0,0.0169,25,95.46,154.01,3.62,0.0,117.54
58,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9558,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.8623,28.28,86.34,0.92,1.0,0,0.0,1.0394,0,0.735632183908046,1.0324,0.0,3.053,0,0.9473504321005386,0.014229999999999975,0.8623,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.6896551724137931,0.0,0.0,10000.0,2.0521,10.0,34.6,0.7619,0.95,1.2221,0.05111,0.9,-77.3,0.4311,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,54.19,0.54369,0.021139999999999937,0.0,0.01704,25,90.8,150.82,3.88,0.0,107.52
59,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.9319,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.8777,25.67,79.18,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.0845,0,0.9473504321005386,0.014229999999999975,0.8777,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.6593406593406593,0.0,0.0,10000.0,2.6603,10.0,34.6,0.7619,0.95,2.0124,0.0,0.9,-98.53,0.4389,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,47.09,0.5435300000000001,0.021240000000000148,0.0,0.06814,25,94.81,162.99,6.34,0.0,113.23
60,6,elite,driver,0.0,0.0,22,1.0,0.962,2,0.95,0.93,0.959,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.0457,1.83,16.6,64.9,0.0,0.0,0.0,0.95,0.969,22.48,89.13,0.92,1.0,0,0.0,1.0394,0,0.0,1.0324,0.0,3.9649,0,0.9473504321005386,0.014229999999999975,0.969,1.1899999999999977,0.28499999999999,8.697129999999976,0,0.7407407407407407,0.0,0.0,10000.0,2.4944,10.0,34.6,0.7619,0.95,2.4036,0.0,0.9,-78.84,0.4845,-3.8,197.7,0.4167,-11.91,12.5,0.0,0.95,44.37,0.5391599999999999,0.023870000000000058,0.0,0.0,25,90.43,147.88,2.12,0.0,107.05
61,7,elite,driver,0.0,0.0,33,0.94,0.9424,2,1.0,0.93,0.9697,5.484157218967921,1000000.0,1000000.0,0,0.0,1,1,1000000.0,0.0,0.0,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.0571,1.85,10.9,31.2,0.0,0.0,0.0,0.95,0.9289,26.58,83.71,0.92,1.0,1,0.0,1.2445,0,0.0,0.9908,0.0,3.1494,0,0.9657794360069855,0.0006099999999999689,0.9289,1.1580000000000155,1.4589999999999967,16.675070000000005,0,0.759493670886076,0.0,0.0,10000.0,2.5467,10.0,14.1,0.9064,0.95,2.2601,0.0,0.9,-77.15,0.4644,5.69,61.0,0.2167,3.15,6.5,0.0,0.95,47.14,0.5514000000000001,0.025290000000000035,0.0,0.06823,17,94.5,155.25,3.07,0.0,116.59
62,7,elite,driver,0.0,0.0,33,0.94,0.9424,2,1.0,0.93,0.9262,5.484157218967921,1000000.0,1000000.0,0,0.0,1,1,1000000.0,0.0,0.0,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.0571,1.85,10.9,31.2,0.0,0.0,0.0,0.95,0.9631,22.93,85.48,0.92,1.0,1,0.0,1.2445,0,0.0,0.9908,0.0,3.7279,0,0.9657794360069855,0.0006099999999999689,0.9631,1.1580000000000155,1.4589999999999967,16.675070000000005,0,0.6976744186046512,0.0,0.0,10000.0,2.8717,10.0,14.1,0.9064,0.95,2.0163,0.0,0.9,-88.87,0.4815,5.69,61.0,0.2167,3.15,6.5,0.0,0.95,49.41,0.54935,0.02458999999999989,0.0,0.01706,17,99.28,165.71,0.9,0.0,115.93
63,7,elite,driver,0.0,0.0,33,0.94,0.9424,2,1.0,0.93,0.9756,5.484157218967921,1000000.0,1000000.0,0,0.0,1,1,1000000.0,0.0,0.0,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.0571,1.85,10.9,31.2,0.0,0.0,0.0,0.95,0.9317,22.08,76.54,0.92,1.0,1,0.0,1.2445,0,0.0,0.9908,0.0,3.4665,0,0.9657794360069855,0.0006099999999999689,0.9317,1.1580000000000155,1.4589999999999967,16.675070000000005,0,0.7058823529411764,0.0,0.0,10000.0,2.7419,10.0,14.1,0.9064,0.95,2.057,0.0,0.9,-56.84,0.4658,5.69,61.0,0.2167,3.15,6.5,0.0,0.95,47.65,0.5469200000000001,0.023050000000000237,0.0,0.0,17,91.3,154.46,3.17,0.0,109.58
