swing_id,golfer_id,skill_level,club_type,age_capability_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,compensation_severity,course_type_encoded,dominant_hand_encoded,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_m,hour_of_day,humidity_pct,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,links_course_flag,normalized_distance_factor,over_top_flag,physical_profile_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_tempo_ratio,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_headwind_component,wind_speed_mph,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
45,5,elite,driver,0.9475,2,1.0,0.93,0.9487,5.484157218967921,0.0,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.8875,23.76,84.76,0.92,0,1.0051,0,0.9735,3.5673,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.75,3.1578,20.7,0.9975,0.95,1.6905,0.0,0.9,-70.94,0.4437,2.8,93.2,-0.16,2.8,0.95,45.66,0.4908099999999999,0.0211600000000001,0.03406,19,102.66,169.7,2.39,0.0,117.28
46,5,elite,driver,0.9475,2,1.0,0.93,0.9452,5.484157218967921,0.0,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.8801,22.27,86.04,0.92,0,1.0051,0,0.9735,3.8635,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.7317073170731707,2.2171,20.7,0.9975,0.95,1.521,0.0,0.9,-56.78,0.44,2.8,93.2,-0.16,2.8,0.95,45.38,0.49289,0.0189499999999999,0.03385,19,101.67,172.04,2.27,0.0,119.92
47,5,elite,driver,0.9475,2,1.0,0.93,0.9621,5.484157218967921,0.0,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.9762,22.26,82.68,0.92,0,1.0051,0,0.9735,3.7143,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.6666666666666666,3.1369,20.7,0.9975,0.95,1.8708,0.0,0.9,-102.56,0.4881,2.8,93.2,-0.16,2.8,0.95,46.24,0.4943900000000001,0.02045,0.05095,19,99.26,168.18,2.72,0.0,114.61
48,5,elite,driver,0.9475,2,1.0,0.93,0.9754,5.484157218967921,0.0,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.9511,21.47,76.42,0.92,0,1.0051,0,0.9735,3.5594,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.7058823529411764,2.7051,20.7,0.9975,0.95,2.1349,0.0169,0.9,-91.84,0.4755,2.8,93.2,-0.16,2.8,0.95,50.7,0.4941900000000001,0.0211999999999999,0.06761,19,100.17,167.46,2.19,0.0,118.34
49,5,elite,driver,0.9475,2,1.0,0.93,0.9489,5.484157218967921,0.0,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.9233,31.73,86.64,0.92,0,1.0051,0,0.9735,2.7305,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.6666666666666666,2.7282,20.7,0.9975,0.95,2.0509,0.01688,0.9,-56.84,0.4617,2.8,93.2,-0.16,2.8,0.95,41.2,0.49337,0.0197099999999998,0.03376,19,90.91,154.94,3.79,0.0,106.12
50,5,elite,driver,0.9475,2,1.0,0.93,0.969,5.484157218967921,0.2,3,0,0,0,48.7,0.0349,0.95,1.02,7,0,11.9,1.66,14.7,35.0,0.95,0.9304,29.38,84.26,0.92,0,1.0051,1,0.9735,2.8679,0,0.9643276437559838,0.0047699999999999,0.2560000000000144,-2.589000000000017,22.71547000000001,0,0.6896551724137931,2.3349,20.7,0.9975,0.95,1.8646,0.0,0.9,-126.43,0.4187,2.8,93.2,-0.16,2.8,0.95,50.85,0.50276,0.0242899999999999,0.01689,19,92.9,150.36,6.46,0.0,110.99
51,6,elite,driver,1.0,2,0.95,0.93,0.9107,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.8817,26.88,89.3,0.92,0,1.0394,0,1.0324,3.3222,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.6818181818181819,2.4431,34.6,0.7619,0.95,2.0381,0.03379,0.9,-82.8,0.4409,-3.8,197.7,-11.91,12.5,0.95,48.03,0.54071,0.0189299999999998,0.01689,25,98.1,160.71,3.31,0.0,115.87
52,6,elite,driver,1.0,2,0.95,0.93,0.9799,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.9,26.94,87.23,0.92,0,1.0394,0,1.0324,3.2379,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.6976744186046512,2.2668,34.6,0.7619,0.95,1.6543,0.0,0.9,-64.88,0.45,-3.8,197.7,-11.91,12.5,0.95,53.12,0.54219,0.0199499999999999,0.0,25,93.41,154.2,6.76,0.0,109.77
53,6,elite,driver,1.0,2,0.95,0.93,0.9495,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.9,24.67,86.31,0.92,0,1.0394,0,1.0324,3.4986,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7228915662650602,2.9932,34.6,0.7619,0.95,1.8041,0.0,0.9,-145.85,0.45,-3.8,197.7,-11.91,12.5,0.95,45.42,0.54118,0.0221199999999999,0.05099,25,88.54,149.49,1.99,0.0,108.83
54,6,elite,driver,1.0,2,0.95,0.93,0.946,5.484157218967921,0.2,0,1,0,1,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.8654,29.68,80.07,0.92,0,1.0394,0,1.0324,2.6978,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7058823529411764,2.8876,34.6,0.7619,0.95,1.8009,0.06821,0.9,-67.95,0.3894,-3.8,197.7,-11.91,12.5,0.95,49.31,0.5411100000000002,0.0203899999999999,0.05116,25,89.88,148.39,7.04,0.2276,106.42
55,6,elite,driver,1.0,2,0.95,0.93,0.9222,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.927,27.18,88.29,0.92,0,1.0394,0,1.0324,3.2483,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7058823529411764,2.2445,34.6,0.7619,0.95,1.6572,0.0,0.9,-120.97,0.4635,-3.8,197.7,-11.91,12.5,0.95,54.16,0.5429999999999999,0.0295499999999999,0.01688,25,96.2,160.08,3.81,0.0,118.69
56,6,elite,driver,1.0,2,0.95,0.93,0.9463,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.8598,23.95,81.17,0.92,0,1.0394,0,1.0324,3.3891,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7228915662650602,2.2245,34.6,0.7619,0.95,1.4995,0.0,0.9,-57.23,0.4299,-3.8,197.7,-11.91,12.5,0.95,40.99,0.53851,0.01869,0.03377,25,88.68,146.25,4.03,0.0,107.41
57,6,elite,driver,1.0,2,0.95,0.93,0.9502,1.6669686128688943,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.9538,33.63,76.38,0.92,0,1.0394,0,1.0324,2.2712,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7142857142857143,2.8797,34.6,0.7619,0.95,1.9908,0.0507,0.9,-62.41,0.4769,-3.8,197.7,-11.91,12.5,0.95,50.79,0.53955,0.0180999999999997,0.0169,25,95.46,154.01,3.62,0.0,117.54
58,6,elite,driver,1.0,2,0.95,0.93,0.9558,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.8623,28.28,86.34,0.92,0,1.0394,0,1.0324,3.053,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.6896551724137931,2.0521,34.6,0.7619,0.95,1.2221,0.05111,0.9,-77.3,0.4311,-3.8,197.7,-11.91,12.5,0.95,54.19,0.54369,0.0211399999999999,0.01704,25,90.8,150.82,3.88,0.0,107.52
59,6,elite,driver,1.0,2,0.95,0.93,0.9319,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.8777,25.67,79.18,0.92,0,1.0394,0,1.0324,3.0845,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.6593406593406593,2.6603,34.6,0.7619,0.95,2.0124,0.0,0.9,-98.53,0.4389,-3.8,197.7,-11.91,12.5,0.95,47.09,0.5435300000000001,0.0212400000000001,0.06814,25,94.81,162.99,6.34,0.0,113.23
60,6,elite,driver,1.0,2,0.95,0.93,0.959,5.484157218967921,0.0,0,1,0,0,325.6,0.2201,1.0,1.06,9,1,11.61,1.83,16.6,64.9,0.95,0.969,22.48,89.13,0.92,0,1.0394,0,1.0324,3.9649,0,0.9473504321005386,0.0142299999999999,1.1899999999999975,0.28499999999999,8.697129999999976,0,0.7407407407407407,2.4944,34.6,0.7619,0.95,2.4036,0.0,0.9,-78.84,0.4845,-3.8,197.7,-11.91,12.5,0.95,44.37,0.5391599999999999,0.02387,0.0,25,90.43,147.88,2.12,0.0,107.05
61,7,elite,driver,0.94,2,1.0,0.93,0.9697,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.9289,26.58,83.71,0.92,1,1.2445,0,0.9908,3.1494,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.759493670886076,2.5467,14.1,0.9064,0.95,2.2601,0.0,0.9,-77.15,0.4644,5.69,61.0,3.15,6.5,0.95,47.14,0.5514000000000001,0.02529,0.06823,17,94.5,155.25,3.07,0.0,116.59
62,7,elite,driver,0.94,2,1.0,0.93,0.9262,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.9631,22.93,85.48,0.92,1,1.2445,0,0.9908,3.7279,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6976744186046512,2.8717,14.1,0.9064,0.95,2.0163,0.0,0.9,-88.87,0.4815,5.69,61.0,3.15,6.5,0.95,49.41,0.54935,0.0245899999999998,0.01706,17,99.28,165.71,0.9,0.0,115.93
63,7,elite,driver,0.94,2,1.0,0.93,0.9756,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.9317,22.08,76.54,0.92,1,1.2445,0,0.9908,3.4665,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.7058823529411764,2.7419,14.1,0.9064,0.95,2.057,0.0,0.9,-56.84,0.4658,5.69,61.0,3.15,6.5,0.95,47.65,0.5469200000000001,0.0230500000000002,0.0,17,91.3,154.46,3.17,0.0,109.58
64,7,elite,driver,0.94,2,1.0,0.93,0.9424,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.9566,32.37,82.3,0.92,1,1.2445,0,0.9908,2.5425,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.7317073170731707,2.8883,14.1,0.9064,0.95,1.9902,0.0,0.9,-128.56,0.4783,5.69,61.0,3.15,6.5,0.95,40.12,0.5469999999999999,0.0182599999999999,0.01689,17,98.12,159.85,2.63,0.0,114.54
65,7,elite,driver,0.94,2,1.0,0.93,0.9005,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.859,29.83,83.48,0.92,1,1.2445,0,0.9908,2.7985,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6666666666666666,2.3721,14.1,0.9064,0.95,1.8066,0.0,0.9,-148.87,0.4295,5.69,61.0,3.15,6.5,0.95,54.13,0.55457,0.0196600000000002,0.05082,17,96.0,159.74,6.48,0.0,115.64
66,7,elite,driver,0.94,2,1.0,0.93,0.9376,5.484157218967921,0.2,1,1,1,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.8654,34.59,87.93,0.92,1,1.2445,0,0.9908,2.5421,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6741573033707865,2.434,14.1,0.9064,0.95,1.976,0.0,0.9,-68.7,0.3894,5.69,61.0,3.15,6.5,0.95,41.81,0.54877,0.02027,0.05067,17,88.41,149.35,8.03,0.1032,105.09
67,7,elite,driver,0.94,2,1.0,0.93,0.9406,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.8703,23.53,77.09,0.92,1,1.2445,0,0.9908,3.2762,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6666666666666666,3.1593,14.1,0.9064,0.95,1.657,0.0,0.9,-52.45,0.4351,5.69,61.0,3.15,6.5,0.95,44.7,0.5487499999999998,0.0205999999999999,0.03379,17,94.62,154.51,4.27,0.0,113.07
68,7,elite,driver,0.94,2,1.0,0.93,0.9136,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.9428,28.8,87.38,0.92,1,1.2445,0,0.9908,3.034,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6741573033707865,2.6278,14.1,0.9064,0.95,2.1967,0.0,0.9,-68.34,0.4714,5.69,61.0,3.15,6.5,0.95,54.03,0.5443899999999999,0.02099,0.08484,17,98.1,164.08,3.03,0.0,117.03
69,7,elite,driver,0.94,2,1.0,0.93,0.9785,5.484157218967921,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.8906,29.65,87.46,0.92,1,1.2445,0,0.9908,2.9497,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.6593406593406593,3.0177,14.1,0.9064,0.95,1.7708,0.0,0.9,-78.19,0.4453,5.69,61.0,3.15,6.5,0.95,49.74,0.54664,0.0329000000000001,0.05085,17,98.53,167.88,3.29,0.0,114.51
70,7,elite,driver,0.94,2,1.0,0.93,0.9669,0.549375191732485,0.0,1,1,0,0,497.8,0.3289,0.85,1.04,8,1,9.45,1.85,10.9,31.2,0.95,0.8583,28.41,76.7,0.92,1,1.2445,0,0.9908,2.6998,0,0.9657794360069856,0.0006099999999999,1.1580000000000157,1.4589999999999967,16.675070000000005,0,0.7407407407407407,2.8149,14.1,0.9064,0.95,1.8374,0.0,0.9,-132.87,0.4291,5.69,61.0,3.15,6.5,0.95,45.44,0.55264,0.0194100000000001,0.03399,17,93.75,156.07,3.8,0.0,106.11
71,8,elite,driver,0.9775,2,1.0,0.93,0.9891,5.484157218967921,0.2,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.8559,32.08,86.2,0.92,1,1.0602,1,0.9541,2.687,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.6896551724137931,2.5113,20.6,0.9971,0.95,2.1254,0.0,0.9,-149.93,0.3852,6.22,68.2,2.49,6.7,0.95,40.18,0.47074,0.0159799999999998,0.06757,16,93.43,150.94,7.35,0.0,110.88
72,8,elite,driver,0.9775,2,1.0,0.93,0.9557,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9609,29.78,75.2,0.92,1,1.0602,0,0.9541,2.5252,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.759493670886076,2.7757,20.6,0.9971,0.95,2.0908,0.0,0.9,-99.28,0.4804,6.22,68.2,2.49,6.7,0.95,40.87,0.4718000000000001,0.0187699999999999,0.06762,16,91.18,161.35,3.18,0.0,108.55
73,8,elite,driver,0.9775,2,1.0,0.93,0.9298,5.484157218967921,0.2,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9331,31.71,84.6,0.92,1,1.0602,0,0.9541,2.6679,1,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.6976744186046512,2.6065,20.6,0.9971,0.95,2.198,0.0,0.9,-146.33,0.4199,6.22,68.2,2.49,6.7,0.95,50.32,0.4694400000000001,0.02027,0.06819,16,91.34,155.31,7.53,0.1805,108.73
74,8,elite,driver,0.9775,2,1.0,0.93,0.9889,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9085,27.6,79.8,0.92,1,1.0602,0,0.9541,2.8913,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.7317073170731707,2.6768,20.6,0.9971,0.95,2.0665,0.0,0.9,-97.2,0.4542,6.22,68.2,2.49,6.7,0.95,53.53,0.47059,0.01656,0.01704,16,95.12,157.48,1.66,0.0,111.33
75,8,elite,driver,0.9775,2,1.0,0.93,0.927,5.484157218967921,0.2,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.8518,25.0,78.16,0.92,1,1.0602,0,0.9541,3.1264,1,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.6896551724137931,2.3231,20.6,0.9971,0.95,1.6814,0.0,0.9,-52.17,0.3833,6.22,68.2,2.49,6.7,0.95,45.72,0.47465,0.01972,0.01694,16,100.61,173.52,6.43,0.199,118.69
76,8,elite,driver,0.9775,2,1.0,0.93,0.9291,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9676,20.81,76.97,0.92,1,1.0602,0,0.9541,3.6987,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.7058823529411764,2.6382,20.6,0.9971,0.95,2.2428,0.0,0.9,-132.3,0.4838,6.22,68.2,2.49,6.7,0.95,51.96,0.47383,0.0261500000000001,0.0,16,90.44,151.48,0.94,0.0,107.37
77,8,elite,driver,0.9775,2,1.0,0.93,0.9313,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.8788,23.84,83.88,0.92,1,1.0602,0,0.9541,3.5185,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.7142857142857143,2.3211,20.6,0.9971,0.95,1.7302,0.0,0.9,-84.13,0.4394,6.22,68.2,2.49,6.7,0.95,44.32,0.4677500000000001,0.0185699999999998,0.01701,16,89.84,152.2,3.95,0.0,106.78
78,8,elite,driver,0.9775,2,1.0,0.93,0.9544,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9,32.58,76.53,0.92,1,1.0602,0,0.9541,2.349,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.7228915662650602,2.671,20.6,0.9971,0.95,2.0529,0.0,0.9,-144.82,0.45,6.22,68.2,2.49,6.7,0.95,41.31,0.4763600000000001,0.02348,0.03403,16,91.17,154.1,1.35,0.0,110.1
79,8,elite,driver,0.9775,2,1.0,0.93,0.9758,5.484157218967921,0.0,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.9147,33.58,75.57,0.92,1,1.0602,0,0.9541,2.2504,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,0,0.7317073170731707,2.7249,20.6,0.9971,0.95,2.0348,0.0,0.9,-101.73,0.4573,6.22,68.2,2.49,6.7,0.95,48.16,0.47084,0.0189599999999999,0.06806,16,99.09,163.96,2.51,0.0,118.16
80,8,elite,driver,0.9775,2,1.0,0.93,0.9492,5.484157218967921,0.2,1,1,0,0,58.4,0.2684,0.8,1.04,8,0,8.05,1.58,12.3,47.0,0.95,0.943,32.97,75.63,0.92,1,1.0602,0,0.9541,2.2939,0,0.9649395949823736,-0.00133,2.15600000000002,0.9089999999999944,15.14595000000001,1,0.6896551724137931,3.1251,20.6,0.9971,0.95,1.8134,0.0,0.9,-106.76,0.4244,6.22,68.2,2.49,6.7,0.95,41.16,0.4746699999999999,0.02334,0.06804,16,90.36,153.72,4.34,0.2338,109.13
81,9,elite,driver,1.0,2,1.0,0.93,0.9889,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9364,32.06,76.76,0.92,0,1.4907,0,1.0127,2.3943,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.6593406593406593,3.3424,31.3,0.8703,0.95,1.6988,0.0,0.9,-104.13,0.4682,15.08,45.9,14.61,21.0,0.95,40.29,0.53103,0.01935,0.01688,25,97.7,166.51,0.0,0.0,116.51
82,9,elite,driver,1.0,2,1.0,0.93,0.9217,1.400608539753871,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9777,24.21,81.22,0.92,0,1.4907,0,1.0127,3.3548,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.7058823529411764,2.8151,31.3,0.8703,0.95,2.0929,0.0,0.9,-102.13,0.4889,15.08,45.9,14.61,21.0,0.95,41.62,0.5329200000000001,0.02157,0.05068,25,95.25,156.95,2.55,0.0,113.66
83,9,elite,driver,1.0,2,1.0,0.93,0.9775,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.8751,31.0,86.35,0.92,0,1.4907,0,1.0127,2.7855,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.6976744186046512,3.0754,31.3,0.8703,0.95,1.7083,0.0,0.9,-145.19,0.4375,15.08,45.9,14.61,21.0,0.95,50.49,0.5311899999999999,0.01889,0.01705,25,89.61,145.45,1.71,0.0,107.84
84,9,elite,driver,1.0,2,1.0,0.93,0.909,5.484157218967921,0.2,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9221,32.03,76.4,0.92,0,1.4907,1,1.0127,2.3853,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.7228915662650602,2.5018,31.3,0.8703,0.95,2.3028,0.0,0.9,-89.52,0.4149,15.08,45.9,14.61,21.0,0.95,54.34,0.5309100000000001,0.0168299999999999,0.0,25,95.08,157.78,4.9,0.0,107.79
85,9,elite,driver,1.0,2,1.0,0.93,0.9663,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.8803,21.69,88.4,0.92,0,1.4907,0,1.0127,4.0756,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.7058823529411764,2.7904,31.3,0.8703,0.95,1.9036,0.0,0.9,-106.79,0.4401,15.08,45.9,14.61,21.0,0.95,40.81,0.5331899999999999,0.0221,0.0,25,93.72,155.0,3.28,0.0,112.69
86,9,elite,driver,1.0,2,1.0,0.93,0.9751,1.581285519876542,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9432,29.46,82.7,0.92,0,1.4907,0,1.0127,2.8072,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.6976744186046512,2.8455,31.3,0.8703,0.95,1.9947,0.0,0.9,-143.64,0.4716,15.08,45.9,14.61,21.0,0.95,42.78,0.5296399999999999,0.0224499999999999,0.03382,25,99.29,164.82,2.52,0.0,118.7
87,9,elite,driver,1.0,2,1.0,0.93,0.9854,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.899,24.06,86.42,0.92,0,1.4907,0,1.0127,3.5919,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.759493670886076,2.6901,31.3,0.8703,0.95,2.0321,0.06818,0.9,-100.86,0.4495,15.08,45.9,14.61,21.0,0.95,53.9,0.5326000000000001,0.01846,0.0,25,93.75,157.96,1.63,0.0,107.59
88,9,elite,driver,1.0,2,1.0,0.93,0.9736,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.8874,22.14,83.95,0.92,0,1.4907,0,1.0127,3.7918,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.6818181818181819,2.5589,31.3,0.8703,0.95,2.1445,0.0,0.9,-59.73,0.4437,15.08,45.9,14.61,21.0,0.95,40.95,0.5313899999999999,0.02209,0.06755,25,92.86,154.92,6.41,0.0,111.65
89,9,elite,driver,1.0,2,1.0,0.93,0.9062,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9167,20.61,81.6,0.92,0,1.4907,0,1.0127,3.9592,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.7058823529411764,3.2844,31.3,0.8703,0.95,1.6873,0.0,0.9,-70.07,0.4583,15.08,45.9,14.61,21.0,0.95,45.65,0.5302399999999999,0.0205399999999998,0.03375,25,91.03,154.46,3.2,0.0,105.97
90,9,elite,driver,1.0,2,1.0,0.93,0.927,5.484157218967921,0.0,0,1,0,0,33.4,0.2502,1.0,1.02,7,1,8.82,1.79,12.3,74.4,0.95,0.9481,21.21,76.07,0.92,0,1.4907,0,1.0127,3.5865,0,0.973371875770156,0.0027499999999999,0.8719999999999999,-2.116000000000013,12.953000000000028,0,0.7142857142857143,2.8001,31.3,0.8703,0.95,2.042,0.0,0.9,-64.08,0.4741,15.08,45.9,14.61,21.0,0.95,51.8,0.5287499999999999,0.0152899999999999,0.03398,25,90.07,152.23,3.87,0.0,109.34
