swing_id,golfer_id,skill_level,age,years_experience,gender,height_m,fitness_level,dominant_hand,temperature_c,wind_speed_mph,wind_direction_deg,humidity_pct,elevation_m,hour_of_day,course_type,green_speed_stimp,club_type,kinematic_sequence_score,kinematic_sequence_confidence,lag_angle_mid_downswing,lag_angle_impact,lag_confidence,xfactor_degrees,xfactor_confidence,weight_transfer_timing_ms,weight_transfer_confidence,club_path_consistency,club_path_confidence,swing_tempo_ratio,tempo_confidence,early_cast_flag,reverse_pivot_flag,sway_flag,early_extension_flag,over_top_flag,clubhead_speed_mph,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,compensation_count,compensation_severity
363,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.4633,0.8,52.69,8.74,0.77,22.61,0.8,-207.62,0.75,0.7262,0.78,2.1856,0.8,0,1,0,0,0,78.05,66.61,112.2,14.8,0.2394,1,0.2
364,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.46,0.8,63.96,7.99,0.77,17.36,0.8,-237.83,0.75,0.7815,0.78,2.8761,0.8,1,0,0,1,0,78.25,64.02,104.03,16.33,0.3008,2,0.4
365,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.5633,0.8,56.15,11.62,0.77,17.81,0.8,-197.77,0.75,0.7593,0.78,2.6036,0.8,1,0,0,0,1,85.6,74.72,128.4,16.19,0.1108,2,0.4
366,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.56,0.8,39.78,6.78,0.77,20.96,0.8,-163.84,0.75,0.7614,0.78,1.7272,0.8,1,0,1,1,0,84.51,67.75,108.21,17.74,0.4262,3,0.6
367,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.4248,0.8,49.26,8.74,0.77,17.93,0.8,43.76,0.75,0.6279,0.78,1.6523,0.8,0,1,0,1,0,89.07,72.62,119.85,17.71,0.3956,2,0.4
368,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.6119,0.8,59.63,7.87,0.77,24.17,0.8,-161.36,0.75,0.8058,0.78,2.6962,0.8,0,0,1,0,0,72.69,60.94,101.6,9.64,0.1622,1,0.2
369,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.4452,0.8,51.99,6.31,0.77,28.1,0.8,-147.86,0.75,0.6981,0.78,2.265,0.8,1,1,1,1,0,88.12,74.87,126.68,21.2,0.7196,4,0.8
370,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.5521,0.8,43.26,7.5,0.77,18.55,0.8,-177.07,0.75,0.6282,0.78,2.3314,0.8,0,0,1,0,0,87.91,72.69,120.02,13.53,0.152,1,0.2
371,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.585,0.8,48.63,7.08,0.77,23.68,0.8,6.72,0.75,0.6979,0.78,3.1556,0.8,0,1,0,0,0,84.06,69.29,114.91,14.07,0.161,1,0.2
372,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.5995,0.8,47.84,11.84,0.77,15.14,0.8,-155.68,0.75,0.6488,0.78,1.7244,0.8,1,1,0,0,0,80.34,67.01,110.43,14.85,0.288,2,0.4
373,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.6166,0.8,36.25,14.43,0.77,22.48,0.8,-127.09,0.75,0.7384,0.78,3.1222,0.8,0,1,0,0,0,84.58,75.17,121.3,9.7,0.1721,1,0.2
374,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.5925,0.8,58.21,13.14,0.77,17.54,0.8,-231.48,0.75,0.7229,0.78,2.5968,0.8,1,1,0,0,1,76.14,61.52,105.74,16.11,0.3301,3,0.6
375,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.5608,0.8,57.4,9.88,0.77,28.81,0.8,-95.83,0.75,0.7026,0.78,1.7289,0.8,1,1,1,1,0,81.68,62.97,100.18,20.43,0.7485,4,0.8
376,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.4032,0.8,45.02,10.89,0.77,24.33,0.8,-165.83,0.75,0.6227,0.78,1.7657,0.8,1,1,1,1,1,83.11,65.36,112.0,25.26,0.6743,5,1.0
377,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.4999,0.8,54.65,10.93,0.77,20.63,0.8,-117.3,0.75,0.6885,0.78,1.6517,0.8,0,1,1,1,0,75.72,61.47,106.35,17.08,0.5144,3,0.6
378,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.6279,0.8,53.05,7.05,0.77,25.47,0.8,7.14,0.75,0.6658,0.78,2.2769,0.8,0,0,1,0,0,78.58,62.11,102.15,11.07,0.1776,1,0.2
379,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.579,0.8,51.28,13.21,0.77,16.18,0.8,-171.87,0.75,0.7882,0.78,2.1829,0.8,0,1,0,0,1,85.59,70.43,121.27,14.58,0.1518,2,0.4
380,38,amateur,42,4,M,1.83,6,right,8.5,22.4,103.3,51.2,276.1,14.4,mountain,9.3,driver,0.5603,0.8,44.6,13.47,0.77,26.45,0.8,-102.42,0.75,0.7248,0.78,2.0705,0.8,0,1,0,0,0,87.58,73.23,121.03,10.58,0.1811,1,0.2
381,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.5319,0.8,55.34,12.29,0.77,24.76,0.8,43.56,0.75,0.7319,0.78,2.7146,0.8,0,0,1,1,0,73.95,64.4,105.58,14.28,0.3994,2,0.4
382,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.4439,0.8,38.25,9.2,0.77,27.9,0.8,-171.86,0.75,0.6442,0.78,2.304,0.8,1,0,1,1,1,86.52,70.74,120.9,20.77,0.3666,4,0.8
383,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.6118,0.8,64.64,6.93,0.77,25.77,0.8,-166.89,0.75,0.7023,0.78,1.8718,0.8,1,1,0,0,0,85.22,71.14,123.99,12.18,0.2631,2,0.4
384,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.5668,0.8,52.31,10.85,0.77,20.76,0.8,-100.2,0.75,0.6579,0.78,1.7924,0.8,0,1,0,0,0,82.52,69.13,112.5,8.34,0.1696,1,0.2
385,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.45,0.8,55.78,5.08,0.77,27.26,0.8,-155.99,0.75,0.8069,0.78,1.8361,0.8,1,1,0,0,0,73.56,60.76,102.48,14.54,0.3588,2,0.4
386,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.6181,0.8,43.19,14.92,0.77,24.21,0.8,-163.25,0.75,0.7576,0.78,2.1112,0.8,1,1,1,0,0,76.87,65.29,105.27,18.16,0.5498,3,0.6
387,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.6002,0.8,62.63,12.0,0.77,16.32,0.8,-100.94,0.75,0.746,0.78,2.2441,0.8,0,1,1,0,0,86.55,71.11,122.58,14.25,0.4433,2,0.4
388,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.4685,0.8,46.34,14.92,0.77,27.37,0.8,-2.63,0.75,0.7078,0.78,2.6111,0.8,0,1,0,0,0,83.59,67.82,115.32,14.3,0.2709,1,0.2
389,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.5504,0.8,38.23,5.81,0.77,18.69,0.8,-147.93,0.75,0.6429,0.78,2.0681,0.8,1,1,0,1,0,85.08,71.74,122.39,15.82,0.5072,3,0.6
390,39,amateur,68,11,M,1.93,6,right,28.6,3.0,121.0,63.3,51.8,16.9,parkland,11.14,driver,0.4032,0.8,37.44,8.52,0.77,15.93,0.8,-144.17,0.75,0.7488,0.78,2.1644,0.8,1,0,1,1,1,77.43,65.55,115.14,24.22,0.4303,4,0.8
391,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5201,0.8,57.24,11.68,0.77,15.11,0.8,-232.36,0.75,0.7897,0.78,2.6317,0.8,0,0,0,0,0,83.7,72.11,116.6,7.36,0.0,0,0.0
392,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5474,0.8,51.88,12.13,0.77,27.53,0.8,-205.1,0.75,0.7664,0.78,2.0968,0.8,1,1,0,0,1,83.19,68.82,115.47,20.13,0.3784,3,0.6
393,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.4638,0.8,42.23,5.6,0.77,21.36,0.8,4.4,0.75,0.759,0.78,2.3895,0.8,0,0,1,1,1,71.85,60.0,100.0,19.89,0.4042,3,0.6
394,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.524,0.8,62.06,10.95,0.77,25.46,0.8,-88.21,0.75,0.7724,0.78,1.7065,0.8,1,1,1,1,0,72.18,60.0,101.66,20.52,0.7829,4,0.8
395,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5613,0.8,57.88,6.79,0.77,17.78,0.8,-132.98,0.75,0.8111,0.78,2.4468,0.8,1,1,1,0,0,81.33,70.61,116.15,17.17,0.6614,3,0.6
396,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5411,0.8,46.18,14.08,0.77,15.06,0.8,-35.35,0.75,0.6188,0.78,2.3433,0.8,0,0,0,0,0,87.03,72.52,125.62,9.59,0.0,0,0.0
397,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5025,0.8,36.74,7.51,0.77,29.45,0.8,-184.07,0.75,0.6027,0.78,2.189,0.8,1,1,0,0,0,72.92,60.99,100.0,14.06,0.3227,2,0.4
398,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.5045,0.8,52.55,11.53,0.77,25.49,0.8,-54.13,0.75,0.7776,0.78,2.9528,0.8,1,1,1,0,1,77.37,65.94,110.17,22.64,0.4802,4,0.8
399,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.4109,0.8,42.54,5.55,0.77,22.14,0.8,-97.06,0.75,0.6198,0.78,2.2159,0.8,1,1,0,1,0,87.34,72.85,122.68,17.36,0.4223,3,0.6
400,40,amateur,31,17,M,1.88,6,right,13.0,9.3,35.5,64.2,0.3,12.5,parkland,10.43,driver,0.6226,0.8,60.77,12.85,0.77,25.0,0.8,-32.18,0.75,0.6234,0.78,2.345,0.8,1,0,0,0,1,85.63,67.65,114.83,12.79,0.1284,2,0.4
401,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.5938,0.8,37.73,7.67,0.77,19.7,0.8,-91.15,0.75,0.7687,0.78,1.8108,0.8,0,1,1,1,0,75.1,66.06,106.17,20.57,0.6496,3,0.6
402,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.6426,0.8,35.96,5.26,0.77,25.45,0.8,31.46,0.75,0.7105,0.78,1.6621,0.8,0,1,0,0,0,74.54,60.39,104.3,9.58,0.2772,1,0.2
403,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.5294,0.8,64.34,5.49,0.77,28.57,0.8,-21.44,0.75,0.8174,0.78,2.2386,0.8,1,0,0,0,1,85.69,75.58,124.19,12.69,0.0762,2,0.4
404,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.4014,0.8,53.57,14.29,0.77,25.48,0.8,-122.88,0.75,0.7733,0.78,2.1055,0.8,1,0,0,1,0,83.84,69.66,113.58,16.17,0.2673,2,0.4
405,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.63,0.8,35.47,7.48,0.77,27.4,0.8,-90.24,0.75,0.6884,0.78,1.6475,0.8,1,0,0,0,0,84.08,71.49,128.36,13.6,0.0757,1,0.2
406,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.4392,0.8,54.57,13.54,0.77,29.43,0.8,-198.93,0.75,0.7571,0.78,1.9115,0.8,0,0,1,0,1,86.97,72.2,118.24,14.38,0.231,2,0.4
407,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.5446,0.8,62.65,11.93,0.77,27.93,0.8,-225.1,0.75,0.819,0.78,1.8146,0.8,1,0,0,1,0,70.57,60.34,100.0,11.76,0.2598,2,0.4
408,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.4839,0.8,40.57,9.49,0.77,23.19,0.8,-226.37,0.75,0.8052,0.78,2.5633,0.8,1,1,1,1,0,81.59,65.66,111.85,21.31,0.8582,4,0.8
409,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.4131,0.8,39.2,8.18,0.77,15.26,0.8,-248.65,0.75,0.6152,0.78,1.7898,0.8,0,0,0,0,1,82.98,68.58,115.85,12.72,0.0,1,0.2
410,41,amateur,49,29,M,1.71,7,right,17.3,24.9,286.4,57.5,72.0,16.1,desert,8.9,driver,0.6079,0.8,53.24,8.3,0.77,22.57,0.8,-199.9,0.75,0.7725,0.78,2.186,0.8,1,0,0,0,0,77.43,64.25,107.63,10.74,0.1044,1,0.2
411,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.5373,0.8,54.13,8.55,0.77,15.79,0.8,-195.8,0.75,0.6749,0.78,2.2873,0.8,0,1,0,0,0,81.41,69.46,118.11,10.28,0.1672,1,0.2
412,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.4398,0.8,47.17,10.93,0.77,28.24,0.8,40.45,0.75,0.7297,0.78,2.0029,0.8,1,0,1,1,0,78.15,66.32,109.8,20.53,0.5945,3,0.6
413,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.4416,0.8,39.46,13.57,0.77,18.31,0.8,-74.75,0.75,0.7833,0.78,2.1182,0.8,1,1,1,1,1,78.76,63.32,103.49,26.52,0.7375,5,1.0
414,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.6272,0.8,35.54,11.51,0.77,26.29,0.8,-166.41,0.75,0.6711,0.78,2.4088,0.8,0,0,0,0,1,86.78,73.34,124.08,10.42,0.0,1,0.2
415,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.4518,0.8,43.64,5.22,0.77,21.72,0.8,-45.4,0.75,0.7696,0.78,2.062,0.8,1,1,0,0,1,87.44,74.38,129.96,18.57,0.3343,3,0.6
416,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.5813,0.8,53.89,12.18,0.77,26.54,0.8,-213.13,0.75,0.8074,0.78,1.7349,0.8,1,0,0,0,1,77.73,67.83,112.53,15.98,0.1219,2,0.4
417,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.6429,0.8,44.38,9.29,0.77,26.31,0.8,-85.69,0.75,0.622,0.78,2.1011,0.8,1,0,1,1,0,89.15,74.49,122.32,16.39,0.5864,3,0.6
418,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.4303,0.8,42.04,6.34,0.77,23.52,0.8,46.07,0.75,0.8146,0.78,2.1587,0.8,1,0,0,1,0,71.64,60.53,102.48,16.98,0.2435,2,0.4
419,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.5861,0.8,42.64,10.75,0.77,28.62,0.8,29.17,0.75,0.807,0.78,2.4714,0.8,0,0,0,1,1,70.07,60.0,102.35,13.11,0.1581,2,0.4
420,42,amateur,63,11,M,1.85,7,right,15.1,11.8,37.7,54.5,255.9,9.6,parkland,9.34,driver,0.459,0.8,61.78,10.22,0.77,26.7,0.8,-150.92,0.75,0.8096,0.78,2.1016,0.8,1,0,0,0,0,70.41,60.0,100.0,14.72,0.0812,1,0.2
421,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.5384,0.8,53.28,5.96,0.77,17.73,0.8,-248.01,0.75,0.6685,0.78,2.2288,0.8,1,0,0,1,0,83.49,70.11,114.86,16.05,0.2535,2,0.4
422,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.4444,0.8,63.02,14.78,0.77,16.78,0.8,-14.62,0.75,0.7881,0.78,1.6477,0.8,1,1,1,0,0,79.24,67.83,114.19,21.06,0.5916,3,0.6
423,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.4441,0.8,38.63,13.62,0.77,27.51,0.8,-204.45,0.75,0.6545,0.78,2.4822,0.8,1,0,1,0,1,78.86,68.94,114.96,19.16,0.2927,3,0.6
424,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.5697,0.8,39.87,8.5,0.77,21.94,0.8,-117.62,0.75,0.8134,0.78,2.5479,0.8,0,0,1,0,0,74.48,63.26,107.93,10.32,0.24,1,0.2
425,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.6251,0.8,63.85,5.41,0.77,19.42,0.8,-68.05,0.75,0.7961,0.78,2.2543,0.8,0,1,1,0,0,77.91,65.83,113.38,13.86,0.296,2,0.4
426,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.6319,0.8,40.15,11.88,0.77,25.82,0.8,-89.72,0.75,0.7302,0.78,1.5893,0.8,1,0,1,1,0,83.66,69.52,115.9,17.76,0.4855,3,0.6
427,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.5384,0.8,45.71,11.72,0.77,15.01,0.8,-33.03,0.75,0.7213,0.78,1.5453,0.8,1,0,1,0,0,71.91,64.48,103.05,11.93,0.283,2,0.4
428,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.4669,0.8,36.18,13.27,0.77,23.55,0.8,-145.76,0.75,0.7544,0.78,2.1669,0.8,1,1,1,0,0,84.58,67.28,117.43,19.15,0.4659,3,0.6
429,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.4631,0.8,55.51,13.7,0.77,23.87,0.8,-143.16,0.75,0.646,0.78,2.5516,0.8,1,1,0,0,0,76.19,63.62,105.53,16.08,0.306,2,0.4
430,43,amateur,40,29,M,1.91,2,right,29.8,15.3,130.1,83.0,39.5,16.3,parkland,9.0,driver,0.4418,0.8,43.86,8.08,0.77,21.1,0.8,-173.73,0.75,0.6271,0.78,1.7634,0.8,1,1,0,1,0,89.36,75.76,125.69,18.0,0.5401,3,0.6
431,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4367,0.8,59.88,14.12,0.77,28.48,0.8,-36.36,0.75,0.8156,0.78,2.7356,0.8,0,0,1,0,0,75.31,60.0,100.0,14.13,0.1813,1,0.2
432,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4006,0.8,45.81,9.89,0.77,28.69,0.8,-146.62,0.75,0.7601,0.78,2.7379,0.8,1,0,0,0,0,82.7,66.04,106.68,12.31,0.0985,1,0.2
433,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.594,0.8,44.57,13.82,0.77,19.4,0.8,-211.95,0.75,0.7407,0.78,1.6435,0.8,1,1,0,0,0,70.94,60.0,104.47,12.27,0.2965,2,0.4
434,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.5941,0.8,50.5,9.97,0.77,23.43,0.8,-176.79,0.75,0.8006,0.78,1.7578,0.8,1,1,0,0,0,86.7,71.82,119.48,13.11,0.3802,2,0.4
435,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4017,0.8,38.25,11.62,0.77,16.66,0.8,-209.6,0.75,0.7375,0.78,2.8702,0.8,1,0,0,0,0,71.04,63.02,103.2,12.7,0.1017,1,0.2
436,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4407,0.8,42.62,13.53,0.77,27.72,0.8,-193.1,0.75,0.7091,0.78,1.8498,0.8,1,0,1,0,0,80.31,66.9,111.15,15.96,0.3529,2,0.4
437,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.6416,0.8,50.05,10.31,0.77,29.2,0.8,22.78,0.75,0.8068,0.78,1.7892,0.8,0,0,0,0,0,73.78,63.24,106.91,6.55,0.0,0,0.0
438,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4186,0.8,57.7,6.62,0.77,21.22,0.8,-166.82,0.75,0.7278,0.78,2.4657,0.8,0,0,0,0,0,87.5,74.27,123.85,9.6,0.0,0,0.0
439,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4704,0.8,45.3,7.37,0.77,21.21,0.8,49.75,0.75,0.6664,0.78,2.1456,0.8,0,0,1,0,0,78.71,67.21,111.53,12.17,0.1715,1,0.2
440,44,amateur,54,29,M,1.89,6,right,24.3,2.9,218.0,60.5,77.4,11.0,parkland,9.34,driver,0.4995,0.8,58.6,6.13,0.77,23.55,0.8,-164.42,0.75,0.6607,0.78,2.6387,0.8,1,0,0,0,0,83.94,69.43,119.1,14.67,0.1358,1,0.2
441,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.4343,0.8,43.68,12.91,0.77,26.72,0.8,-202.73,0.75,0.739,0.78,2.4959,0.8,1,1,0,0,0,82.11,67.44,113.47,18.14,0.3881,2,0.4
442,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.5954,0.8,51.24,7.16,0.77,18.32,0.8,-103.99,0.75,0.7555,0.78,2.3187,0.8,0,0,0,0,1,72.94,60.0,104.32,10.17,0.0,1,0.2
443,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.6097,0.8,38.87,11.63,0.77,25.79,0.8,45.7,0.75,0.7495,0.78,3.0201,0.8,1,0,1,0,0,84.62,65.89,110.79,14.38,0.3095,2,0.4
444,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.4097,0.8,40.91,10.84,0.77,15.53,0.8,-127.43,0.75,0.6986,0.78,1.6965,0.8,1,1,1,0,1,79.45,62.2,100.75,23.89,0.551,4,0.8
445,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.4771,0.8,37.17,12.83,0.77,28.21,0.8,-48.59,0.75,0.809,0.78,1.6905,0.8,1,0,0,0,0,77.35,62.98,106.48,11.08,0.0922,1,0.2
446,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.5947,0.8,36.83,7.98,0.77,25.48,0.8,-185.57,0.75,0.8129,0.78,2.364,0.8,1,0,1,0,0,73.61,62.22,106.67,13.43,0.3354,2,0.4
447,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.6451,0.8,50.53,9.15,0.77,25.8,0.8,-231.3,0.75,0.7599,0.78,2.5076,0.8,1,0,0,0,0,88.8,70.12,109.94,10.35,0.0831,1,0.2
448,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.4381,0.8,38.09,12.92,0.77,24.3,0.8,-83.27,0.75,0.6852,0.78,2.272,0.8,1,0,0,1,0,82.1,68.63,110.71,15.31,0.2741,2,0.4
449,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.6031,0.8,49.94,7.35,0.77,29.53,0.8,-48.94,0.75,0.7552,0.78,2.5079,0.8,1,1,1,0,0,84.16,71.82,119.09,17.81,0.5129,3,0.6
450,45,amateur,38,4,M,1.86,2,right,17.6,24.3,224.9,46.6,0.4,12.9,parkland,8.6,driver,0.4685,0.8,49.32,14.96,0.77,18.92,0.8,30.15,0.75,0.6901,0.78,1.6705,0.8,1,0,1,0,0,73.1,60.58,100.0,15.05,0.2692,2,0.4
451,46,amateur_edge,54,16,M,1.82,6,left,18.3,15.7,32.2,41.7,968.5,13.4,parkland,9.22,driver,0.4443,0.3526,34.22,9.11,0.4799,16.78,0.4253,72.14,0.4824,0.578,0.395,1.5136,0.5126,1,1,1,1,1,77.54,62.39,102.72,22.84,0.677,5,1.0
452,47,amateur_edge,40,14,M,1.79,7,right,25.6,9.0,110.5,55.0,112.7,10.8,desert,10.14,driver,0.5251,0.3681,20.96,7.6,0.4018,13.47,0.4232,-190.52,0.2655,0.5682,0.5455,2.231,0.4097,1,1,1,1,1,73.53,60.0,101.83,23.45,0.7731,5,1.0
453,48,elite_edge,42,14,F,1.59,6,right,18.3,5.6,120.0,32.6,114.9,13.7,desert,8.56,driver,0.5322,0.3698,37.71,9.49,0.3052,15.7,0.455,-87.86,0.4889,0.4508,0.4645,5.1547,0.5827,1,1,1,1,1,112.42,90.73,152.52,24.61,0.7028,5,1.0
